0.8119366347638504;0.5083271679930449;0.0;
0.8265035142479977;0.5748932590151791;0.0;
0.8595717282117166;0.5002191123787147;0.0;
0.7988249105134213;0.5055318718730706;0.0;
0.873579970197824;0.5018969495850699;0.0;
0.8313789273358902;0.5352683932555452;0.0;
0.8118236082411714;0.4924215633052628;0.0;
0.8656375159022343;0.4915154624701604;0.0;
0.8300340556087366;0.5731108830454601;0.0;
0.8501675122712649;0.5618972061854506;0.0;
0.5741145968469947;-0.012153274628362265;0.8576009517081757;
0.5441312899997937;-0.027647963927590072;0.8175454071143613;
0.5242027710518434;0.028681784900632147;0.8340410345106812;
0.505880979076994;-0.048249922887653354;0.8489411044220428;
0.5349116334362474;0.017145961299992185;0.8384304428772409;
0.5782753372282553;0.019991741032562904;0.8893356914238073;
0.5510411815599108;0.048665841042814385;0.83288205386069;
0.5757757121735424;-0.04206065989837729;0.8418786699404779;
0.5703336378214592;0.02504126345692295;0.8109199967253193;
0.5100249865686409;-0.01906127188440773;0.7929478029256122;
2.544716725914232;-0.002127881288666278;0.8586513296993007;
2.5455491957090848;-0.03846184853688496;0.8129404893389782;
2.521294368403674;-0.0001483546603807784;0.8716368686285098;
2.533402866742571;-0.0446934917945607;0.8545818442553542;
2.5505163215657607;0.025515632888250418;0.8407651994402477;
2.5450280267097027;0.02728824908039388;0.8818854601289681;
2.5301685095096755;0.04163287775928111;0.8793190120498557;
2.5637527722041633;0.016284424091474792;0.8550670802532859;
2.585551935566807;0.030611926585084905;0.8646134928287922;
2.5528103306172496;0.025077036348326334;0.8081911661838672;
